,grid_cell,event,fulldate,cov_all,killing,box_duration,exp_duration
2657,769,3,2016-09-01,0.5106382979999999,0.9,210,30
2658,769,4,2017-10-01,0.73,0.9,210,30
2659,770,1,2014-09-01,0.444444444,0.6,1,90
2660,770,2,2015-09-01,0.7752808990000001,0.9,210,30
2661,770,3,2016-09-01,0.516129032,0.9,210,30
2662,770,4,2017-10-01,0.73,0.9,210,30
2663,771,1,2014-09-01,0.46408839799999996,0.6,1,90
2664,771,2,2015-09-01,0.7426160340000001,0.9,210,30
2665,771,3,2016-09-01,0.543269231,0.9,210,30
2666,771,4,2017-10-01,0.73,0.9,210,30
2667,772,1,2014-09-01,0.413793103,0.6,1,90
2668,772,2,2015-09-01,0.659090909,0.9,210,30
2669,772,3,2016-09-01,0.5365853660000001,0.9,210,30
2670,772,4,2017-10-01,0.73,0.9,210,30
2671,773,1,2014-09-01,1.0,0.6,1,90
2672,773,2,2015-09-01,1.0,0.9,210,30
2673,774,1,2014-09-01,0.0,0.6,1,90
2674,774,2,2015-09-01,0.875,0.9,210,30
2675,774,3,2016-09-01,0.0,0.9,210,30
2676,774,4,2017-10-01,0.73,0.9,210,30
2677,775,1,2014-09-01,0.0,0.6,1,90
2678,775,2,2015-09-01,1.0,0.9,210,30
2679,776,1,2014-09-01,0.5,0.6,1,90
2680,776,2,2015-09-01,0.666666667,0.9,210,30
2681,776,3,2016-09-01,0.333333333,0.9,210,30
2682,776,4,2017-10-01,0.73,0.9,210,30
2683,777,1,2014-09-01,1.0,0.6,1,90
2684,777,2,2015-09-01,0.857142857,0.9,210,30
2685,777,3,2016-09-01,0.571428571,0.9,210,30
2686,777,4,2017-10-01,0.73,0.9,210,30
2687,778,1,2016-09-01,1.0,0.9,210,30
2688,778,2,2017-10-01,0.73,0.9,210,30
2689,779,1,2014-09-01,1.0,0.6,1,90
2690,779,2,2015-09-01,1.0,0.9,210,30
2691,779,3,2016-09-01,0.5,0.9,210,30
2692,779,4,2017-10-01,0.73,0.9,210,30
2693,780,1,2015-09-01,0.8,0.9,210,30
2694,780,2,2016-09-01,1.0,0.9,210,30
2695,780,3,2017-10-01,0.73,0.9,210,30
2696,781,1,2015-09-01,0.0,0.9,210,30
2697,781,2,2016-09-01,0.0,0.9,210,30
2698,781,3,2017-10-01,0.73,0.9,210,30
2699,782,1,2014-09-01,0.0,0.6,1,90
2700,782,2,2016-09-01,0.25,0.9,210,30
2701,782,3,2017-10-01,0.73,0.9,210,30
2702,783,1,2014-09-01,1.0,0.6,1,90
2703,783,2,2015-09-01,0.0,0.9,210,30
2704,783,3,2016-09-01,0.5,0.9,210,30
2705,783,4,2017-10-01,0.73,0.9,210,30
2706,784,1,2014-09-01,0.6,0.6,1,90
2707,784,2,2015-09-01,0.7142857140000001,0.9,210,30
2708,784,3,2016-09-01,0.8,0.9,210,30
2709,784,4,2017-10-01,0.73,0.9,210,30
2710,785,1,2014-09-01,0.75,0.6,1,90
2711,785,2,2015-09-01,0.571428571,0.9,210,30
2712,785,3,2016-09-01,0.5,0.9,210,30
2713,785,4,2017-10-01,0.73,0.9,210,30
2714,786,1,2014-09-01,0.25,0.6,1,90
2715,786,2,2015-09-01,0.9375,0.9,210,30
2716,786,3,2016-09-01,0.5555555560000001,0.9,210,30
2717,786,4,2017-10-01,0.73,0.9,210,30
2718,787,1,2014-09-01,0.470588235,0.6,1,90
2719,787,2,2015-09-01,0.857142857,0.9,210,30
2720,787,3,2016-09-01,0.684210526,0.9,210,30
2721,787,4,2017-10-01,0.73,0.9,210,30
2722,788,1,2014-09-01,0.592592593,0.6,1,90
2723,788,2,2015-09-01,0.806451613,0.9,210,30
2724,788,3,2016-09-01,0.606060606,0.9,210,30
2725,788,4,2017-10-01,0.73,0.9,210,30
2726,789,1,2014-09-01,0.5,0.6,1,90
2727,789,2,2015-09-01,0.842105263,0.9,210,30
2728,789,3,2016-09-01,0.456521739,0.9,210,30
2729,789,4,2017-10-01,0.73,0.9,210,30
2730,790,1,2014-09-01,0.491686461,0.6,1,90
2731,790,2,2015-09-01,0.750339213,0.9,210,30
2732,790,3,2016-09-01,0.551483421,0.9,210,30
2733,790,4,2017-10-01,0.73,0.9,210,30
2734,791,1,2014-09-01,0.511551155,0.6,1,90
2735,791,2,2015-09-01,0.7844827590000001,0.9,210,30
2736,791,3,2016-09-01,0.63190184,0.9,210,30
2737,791,4,2017-10-01,0.73,0.9,210,30
2738,792,1,2014-09-01,0.366906475,0.6,1,90
2739,792,2,2015-09-01,0.7209302329999999,0.9,210,30
2740,792,3,2016-09-01,0.535947712,0.9,210,30
2741,792,4,2017-10-01,0.73,0.9,210,30
2742,793,1,2014-09-01,0.607142857,0.6,1,90
2743,793,2,2015-09-01,0.689655172,0.9,210,30
2744,793,3,2016-09-01,0.352941176,0.9,210,30
2745,793,4,2017-10-01,0.73,0.9,210,30
2746,794,1,2014-09-01,1.0,0.6,1,90
2747,794,2,2015-09-01,1.0,0.9,210,30
2748,794,3,2016-09-01,0.0,0.9,210,30
2749,794,4,2017-10-01,0.73,0.9,210,30
2750,795,1,2014-09-01,0.0,0.6,1,90
2751,795,2,2015-09-01,0.5,0.9,210,30
2752,795,3,2016-09-01,1.0,0.9,210,30
2753,795,4,2017-10-01,0.73,0.9,210,30
2754,796,1,2016-09-01,0.0,0.9,210,30
2755,796,2,2017-10-01,0.73,0.9,210,30
2756,797,1,2015-09-01,1.0,0.9,210,30
2757,798,1,2015-09-01,0.0,0.9,210,30
2758,799,1,2014-09-01,0.0,0.6,1,90
2759,799,2,2015-09-01,0.333333333,0.9,210,30
2760,799,3,2016-09-01,1.0,0.9,210,30
2761,799,4,2017-10-01,0.73,0.9,210,30
2762,800,1,2016-09-01,0.0,0.9,210,30
2763,800,2,2017-10-01,0.73,0.9,210,30
2764,801,1,2014-09-01,0.75,0.6,1,90
2765,801,2,2015-09-01,0.75,0.9,210,30
2766,801,3,2016-09-01,0.25,0.9,210,30
2767,801,4,2017-10-01,0.73,0.9,210,30
2768,802,1,2015-09-01,1.0,0.9,210,30
2769,802,2,2016-09-01,0.0,0.9,210,30
2770,802,3,2017-10-01,0.73,0.9,210,30
2771,803,1,2014-09-01,0.0,0.6,1,90
2772,803,2,2015-09-01,1.0,0.9,210,30
2773,803,3,2016-09-01,1.0,0.9,210,30
2774,803,4,2017-10-01,0.73,0.9,210,30
2775,804,1,2014-09-01,0.0,0.6,1,90
2776,804,2,2015-09-01,0.75,0.9,210,30
2777,804,3,2016-09-01,0.5,0.9,210,30
2778,804,4,2017-10-01,0.73,0.9,210,30
2779,805,1,2014-09-01,0.5,0.6,1,90
2780,805,2,2015-09-01,0.5,0.9,210,30
2781,805,3,2016-09-01,0.6,0.9,210,30
2782,805,4,2017-10-01,0.73,0.9,210,30
2783,806,1,2015-09-01,0.0,0.9,210,30
2784,807,1,2015-09-01,0.0,0.9,210,30
2785,807,2,2016-09-01,1.0,0.9,210,30
2786,807,3,2017-10-01,0.73,0.9,210,30
2787,808,1,2014-09-01,1.0,0.6,1,90
2788,808,2,2015-09-01,0.8,0.9,210,30
2789,808,3,2016-09-01,0.222222222,0.9,210,30
2790,808,4,2017-10-01,0.73,0.9,210,30
2791,809,1,2014-09-01,1.0,0.6,1,90
2792,809,2,2015-09-01,1.0,0.9,210,30
2793,809,3,2016-09-01,1.0,0.9,210,30
2794,809,4,2017-11-01,0.33,0.9,210,30
2795,810,1,2015-09-01,1.0,0.9,210,30
2796,810,2,2016-09-01,1.0,0.9,210,30
2797,810,3,2017-10-01,0.73,0.9,210,30
2798,811,1,2014-09-01,0.5,0.6,1,90
2799,811,2,2015-09-01,1.0,0.9,210,30
2800,811,3,2016-09-01,1.0,0.9,210,30
2801,811,4,2017-10-01,0.73,0.9,210,30
2802,812,1,2015-09-01,1.0,0.9,210,30
2803,813,1,2014-09-01,0.166666667,0.6,1,90
2804,813,2,2015-09-01,0.857142857,0.9,210,30
2805,813,3,2016-09-01,0.333333333,0.9,210,30
2806,813,4,2017-10-01,0.73,0.9,210,30
2807,814,1,2014-09-01,0.44285714299999995,0.6,1,90
2808,814,2,2015-09-01,0.8842105259999999,0.9,210,30
2809,814,3,2016-09-01,0.47297297299999996,0.9,210,30
2810,814,4,2017-10-01,0.73,0.9,210,30
2811,815,1,2014-09-01,0.37142857100000004,0.6,1,90
2812,815,2,2015-09-01,0.815789474,0.9,210,30
2813,815,3,2016-09-01,0.628571429,0.9,210,30
2814,815,4,2017-10-01,0.73,0.9,210,30
2815,816,1,2014-09-01,0.41647597299999994,0.6,1,90
2816,816,2,2015-09-01,0.7857142859999999,0.9,210,30
2817,816,3,2016-09-01,0.62993763,0.9,210,30
2818,816,4,2017-10-01,0.73,0.9,210,30
2819,817,1,2014-09-01,0.469879518,0.6,1,90
2820,817,2,2015-09-01,0.767482517,0.9,210,30
2821,817,3,2016-09-01,0.681017613,0.9,210,30
2822,817,4,2017-10-01,0.73,0.9,210,30
2823,818,1,2014-09-01,0.37837837799999996,0.6,1,90
2824,818,2,2015-09-01,0.705263158,0.9,210,30
2825,818,3,2016-09-01,0.640522876,0.9,210,30
2826,818,4,2017-10-01,0.73,0.9,210,30
2827,819,1,2014-09-01,0.333333333,0.6,1,90
2828,819,2,2015-09-01,0.736842105,0.9,210,30
2829,819,3,2016-09-01,0.648648649,0.9,210,30
2830,819,4,2017-10-01,0.73,0.9,210,30
2831,820,1,2014-09-01,0.352941176,0.6,1,90
2832,820,2,2015-09-01,0.684210526,0.9,210,30
2833,820,3,2016-09-01,0.470588235,0.9,210,30
2834,820,4,2017-10-01,0.73,0.9,210,30
2835,821,1,2014-09-01,0.0,0.6,1,90
2836,821,2,2015-09-01,1.0,0.9,210,30
2837,821,3,2016-09-01,0.0,0.9,210,30
2838,821,4,2017-10-01,0.73,0.9,210,30
2839,822,1,2014-09-01,0.0,0.6,1,90
2840,822,2,2015-09-01,1.0,0.9,210,30
2841,822,3,2016-09-01,0.0,0.9,210,30
2842,822,4,2017-10-01,0.73,0.9,210,30
2843,823,1,2014-09-01,0.0,0.6,1,90
2844,823,2,2015-09-01,1.0,0.9,210,30
2845,823,3,2016-09-01,0.666666667,0.9,210,30
2846,823,4,2017-10-01,0.73,0.9,210,30
2847,824,1,2014-09-01,1.0,0.6,1,90
2848,824,2,2015-09-01,0.6,0.9,210,30
2849,824,3,2016-09-01,0.333333333,0.9,210,30
2850,824,4,2017-10-01,0.73,0.9,210,30
2851,825,1,2014-09-01,0.0,0.6,1,90
2852,825,2,2015-09-01,1.0,0.9,210,30
2853,825,3,2016-09-01,1.0,0.9,210,30
2854,825,4,2017-10-01,0.73,0.9,210,30
2855,826,1,2014-09-01,0.0,0.6,1,90
2856,826,2,2015-09-01,0.5,0.9,210,30
2857,826,3,2016-09-01,0.5,0.9,210,30
2858,826,4,2017-10-01,0.73,0.9,210,30
2859,827,1,2014-09-01,0.0,0.6,1,90
2860,827,2,2015-09-01,1.0,0.9,210,30
2861,827,3,2016-09-01,1.0,0.9,210,30
2862,827,4,2017-10-01,0.73,0.9,210,30
2863,828,1,2016-09-01,0.0,0.9,210,30
2864,828,2,2017-10-01,0.73,0.9,210,30
2865,829,1,2014-09-01,0.0,0.6,1,90
2866,829,2,2015-09-01,0.0,0.9,210,30
2867,829,3,2016-09-01,0.0,0.9,210,30
2868,829,4,2017-10-01,0.73,0.9,210,30
2869,831,1,2014-09-01,1.0,0.6,1,90
2870,831,2,2015-09-01,1.0,0.9,210,30
2871,831,3,2016-09-01,0.0,0.9,210,30
2872,831,4,2017-10-01,0.73,0.9,210,30
2873,832,1,2014-09-01,0.666666667,0.6,1,90
2874,832,2,2015-09-01,1.0,0.9,210,30
2875,832,3,2016-09-01,1.0,0.9,210,30
2876,832,4,2017-10-01,0.73,0.9,210,30
2877,833,1,2014-09-01,0.5,0.6,1,90
2878,833,2,2015-09-01,0.674418605,0.9,210,30
2879,833,3,2016-09-01,0.423076923,0.9,210,30
2880,833,4,2017-10-01,0.73,0.9,210,30
2881,834,1,2014-09-01,0.6,0.6,1,90
2882,834,2,2015-09-01,0.222222222,0.9,210,30
2883,834,3,2016-09-01,0.0,0.9,210,30
2884,834,4,2017-10-01,0.73,0.9,210,30
2885,836,1,2014-09-01,1.0,0.6,1,90
2886,836,2,2015-09-01,1.0,0.9,210,30
2887,836,3,2016-09-01,1.0,0.9,210,30
2888,836,4,2017-11-01,0.33,0.9,210,30
2889,837,1,2015-09-01,1.0,0.9,210,30
2890,837,2,2016-09-01,0.0,0.9,210,30
2891,837,3,2017-11-01,0.33,0.9,210,30
2892,838,1,2014-09-01,0.0,0.6,1,90
2893,838,2,2015-09-01,0.0,0.9,210,30
2894,838,3,2016-09-01,1.0,0.9,210,30
2895,838,4,2017-11-01,0.33,0.9,210,30
2896,839,1,2014-09-01,0.333333333,0.6,1,90
2897,839,2,2015-09-01,1.0,0.9,210,30
2898,839,3,2016-09-01,1.0,0.9,210,30
2899,839,4,2017-11-01,0.33,0.9,210,30
2900,840,1,2014-09-01,0.666666667,0.6,1,90
2901,840,2,2015-09-01,0.7142857140000001,0.9,210,30
2902,840,3,2016-09-01,0.7333333329999999,0.9,210,30
2903,840,4,2017-11-01,0.33,0.9,210,30
2904,841,1,2014-09-01,0.6,0.6,1,90
2905,841,2,2015-09-01,0.7142857140000001,0.9,210,30
2906,841,3,2016-09-01,0.8,0.9,210,30
2907,841,4,2017-11-01,0.33,0.9,210,30
2908,843,1,2014-09-01,0.666666667,0.6,1,90
2909,843,2,2015-09-01,0.857142857,0.9,210,30
2910,843,3,2016-09-01,0.5,0.9,210,30
2911,843,4,2017-11-01,0.33,0.9,210,30
2912,844,1,2014-09-01,0.28571428600000004,0.6,1,90
2913,844,2,2015-09-01,1.0,0.9,210,30
2914,844,3,2016-09-01,0.7777777779999999,0.9,210,30
2915,844,4,2017-11-01,0.33,0.9,210,30
2916,845,1,2014-09-01,0.5555555560000001,0.6,1,90
2917,845,2,2015-09-01,0.9,0.9,210,30
2918,845,3,2016-09-01,0.75,0.9,210,30
2919,845,4,2017-11-01,0.33,0.9,210,30
2920,846,1,2014-09-01,1.0,0.6,1,90
2921,846,2,2015-09-01,1.0,0.9,210,30
2922,846,3,2016-09-01,1.0,0.9,210,30
2923,846,4,2017-10-01,0.73,0.9,210,30
2924,847,1,2014-09-01,0.5,0.6,1,90
2925,847,2,2015-09-01,0.7777777779999999,0.9,210,30
2926,847,3,2016-09-01,0.6,0.9,210,30
2927,847,4,2017-10-01,0.73,0.9,210,30
2928,848,1,2014-09-01,0.75,0.6,1,90
2929,848,2,2015-09-01,0.75,0.9,210,30
2930,848,3,2016-09-01,0.5555555560000001,0.9,210,30
2931,848,4,2017-10-01,0.73,0.9,210,30
2932,849,1,2014-09-01,0.4,0.6,1,90
2933,849,2,2015-09-01,0.9090909090000001,0.9,210,30
2934,849,3,2016-09-01,0.6315789470000001,0.9,210,30
2935,849,4,2017-10-01,0.73,0.9,210,30
2936,850,1,2014-09-01,0.6115702479999999,0.6,1,90
2937,850,2,2015-09-01,0.847682119,0.9,210,30
2938,850,3,2016-09-01,0.655172414,0.9,210,30
2939,850,4,2017-10-01,0.73,0.9,210,30
2940,851,1,2014-09-01,0.568627451,0.6,1,90
2941,851,2,2015-09-01,0.8235294120000001,0.9,210,30
2942,851,3,2016-09-01,0.672131148,0.9,210,30
2943,851,4,2017-10-01,0.73,0.9,210,30
2944,852,1,2014-09-01,0.597402597,0.6,1,90
2945,852,2,2015-09-01,0.804979253,0.9,210,30
2946,852,3,2016-09-01,0.6884273,0.9,210,30
2947,852,4,2017-10-01,0.73,0.9,210,30
2948,853,1,2014-09-01,0.551111111,0.6,1,90
2949,853,2,2015-09-01,0.833333333,0.9,210,30
2950,853,3,2016-09-01,0.676086957,0.9,210,30
2951,853,4,2017-10-01,0.73,0.9,210,30
2952,854,1,2014-09-01,0.359223301,0.6,1,90
2953,854,2,2015-09-01,0.7331081079999999,0.9,210,30
2954,854,3,2016-09-01,0.6333333329999999,0.9,210,30
2955,854,4,2017-10-01,0.73,0.9,210,30
2956,855,1,2014-09-01,0.303030303,0.6,1,90
2957,855,2,2015-09-01,0.773722628,0.9,210,30
2958,855,3,2016-09-01,0.5625,0.9,210,30
2959,855,4,2017-10-01,0.73,0.9,210,30
2960,856,1,2014-09-01,0.5,0.6,1,90
2961,856,2,2015-09-01,0.523809524,0.9,210,30
2962,856,3,2016-09-01,0.55,0.9,210,30
2963,856,4,2017-10-01,0.73,0.9,210,30
2964,857,1,2014-09-01,1.0,0.6,1,90
2965,857,2,2015-09-01,0.4,0.9,210,30
2966,858,1,2014-09-01,0.833333333,0.6,1,90
2967,858,2,2015-09-01,0.818181818,0.9,210,30
2968,858,3,2016-09-01,1.0,0.9,210,30
2969,858,4,2017-10-01,0.73,0.9,210,30
2970,859,1,2014-09-01,0.5,0.6,1,90
2971,859,2,2015-09-01,1.0,0.9,210,30
2972,859,3,2016-09-01,0.75,0.9,210,30
2973,859,4,2017-10-01,0.73,0.9,210,30
2974,860,1,2014-09-01,1.0,0.6,1,90
2975,860,2,2015-09-01,1.0,0.9,210,30
2976,860,3,2016-09-01,0.0,0.9,210,30
2977,860,4,2017-10-01,0.73,0.9,210,30
2978,861,1,2014-09-01,1.0,0.6,1,90
2979,861,2,2015-09-01,0.0,0.9,210,30
2980,861,3,2016-09-01,1.0,0.9,210,30
2981,861,4,2017-10-01,0.73,0.9,210,30
2982,862,1,2014-09-01,1.0,0.6,1,90
2983,862,2,2015-09-01,1.0,0.9,210,30
2984,862,3,2016-09-01,1.0,0.9,210,30
2985,862,4,2017-10-01,0.73,0.9,210,30
2986,863,1,2014-09-01,0.0,0.6,1,90
2987,863,2,2015-09-01,0.5,0.9,210,30
2988,863,3,2016-09-01,0.0,0.9,210,30
2989,863,4,2017-10-01,0.73,0.9,210,30
2990,864,1,2016-09-01,0.5,0.9,210,30
2991,864,2,2017-10-01,0.73,0.9,210,30
2992,865,1,2014-09-01,0.5,0.6,1,90
2993,865,2,2015-09-01,1.0,0.9,210,30
2994,865,3,2016-09-01,0.0,0.9,210,30
2995,865,4,2017-10-01,0.73,0.9,210,30
2996,866,1,2014-09-01,0.6,0.6,1,90
2997,866,2,2015-09-01,1.0,0.9,210,30
2998,866,3,2016-09-01,0.833333333,0.9,210,30
2999,866,4,2017-10-01,0.73,0.9,210,30
3000,867,1,2014-09-01,1.0,0.6,1,90
3001,867,2,2015-09-01,1.0,0.9,210,30
3002,867,3,2016-09-01,1.0,0.9,210,30
3003,867,4,2017-10-01,0.73,0.9,210,30
3004,868,1,2014-09-01,1.0,0.6,1,90
3005,868,2,2015-09-01,1.0,0.9,210,30
3006,868,3,2016-09-01,1.0,0.9,210,30
3007,868,4,2017-10-01,0.73,0.9,210,30
3008,869,1,2014-09-01,1.0,0.6,1,90
3009,869,2,2015-09-01,1.0,0.9,210,30
3010,869,3,2016-09-01,1.0,0.9,210,30
3011,869,4,2017-10-01,0.73,0.9,210,30
3012,870,1,2014-09-01,0.333333333,0.6,1,90
3013,870,2,2015-09-01,1.0,0.9,210,30
3014,870,3,2016-09-01,0.333333333,0.9,210,30
3015,870,4,2017-10-01,0.73,0.9,210,30
3016,871,1,2014-09-01,0.0,0.6,1,90
3017,871,2,2015-09-01,1.0,0.9,210,30
3018,871,3,2016-09-01,0.0,0.9,210,30
3019,871,4,2017-10-01,0.73,0.9,210,30
3020,872,1,2016-09-01,0.0,0.9,210,30
3021,872,2,2017-10-01,0.73,0.9,210,30
3022,874,1,2015-09-01,0.0,0.9,210,30
3023,874,2,2016-09-01,0.5,0.9,210,30
3024,874,3,2017-10-01,0.73,0.9,210,30
3025,875,1,2016-09-01,0.0,0.9,210,30
3026,875,2,2017-10-01,0.73,0.9,210,30
3027,876,1,2014-09-01,0.5,0.6,1,90
3028,876,2,2015-09-01,1.0,0.9,210,30
3029,877,1,2014-09-01,0.428571429,0.6,1,90
3030,877,2,2015-09-01,0.833333333,0.9,210,30
3031,877,3,2016-09-01,0.4,0.9,210,30
3032,877,4,2017-09-01,0.8,0.9,210,30
3033,878,1,2014-09-01,0.8,0.6,1,90
3034,878,2,2015-09-01,1.0,0.9,210,30
3035,878,3,2016-09-01,1.0,0.9,210,30
3036,878,4,2017-09-01,0.8,0.9,210,30
3037,879,1,2014-09-01,0.571428571,0.6,1,90
3038,879,2,2015-09-01,1.0,0.9,210,30
3039,879,3,2016-09-01,0.8,0.9,210,30
3040,879,4,2017-09-01,0.8,0.9,210,30
3041,880,1,2014-09-01,0.25,0.6,1,90
3042,880,2,2015-09-01,1.0,0.9,210,30
3043,880,3,2016-09-01,0.4,0.9,210,30
3044,880,4,2017-11-01,0.33,0.9,210,30
3045,881,1,2014-09-01,1.0,0.6,1,90
3046,881,2,2015-09-01,1.0,0.9,210,30
3047,881,3,2016-09-01,0.5,0.9,210,30
3048,881,4,2017-11-01,0.33,0.9,210,30
3049,882,1,2014-09-01,0.0,0.6,1,90
3050,882,2,2015-09-01,1.0,0.9,210,30
3051,882,3,2016-09-01,1.0,0.9,210,30
3052,882,4,2017-11-01,0.33,0.9,210,30
3053,883,1,2014-09-01,0.0,0.6,1,90
3054,883,2,2015-09-01,1.0,0.9,210,30
3055,883,3,2016-09-01,1.0,0.9,210,30
3056,883,4,2017-11-01,0.33,0.9,210,30
3057,884,1,2014-09-01,0.6,0.6,1,90
3058,884,2,2015-09-01,0.857142857,0.9,210,30
3059,884,3,2016-09-01,0.5,0.9,210,30
3060,884,4,2017-11-01,0.33,0.9,210,30
3061,885,1,2014-09-01,0.25,0.6,1,90
3062,885,2,2015-09-01,0.857142857,0.9,210,30
3063,885,3,2016-09-01,0.2,0.9,210,30
3064,885,4,2017-11-01,0.33,0.9,210,30
3065,886,1,2014-09-01,0.428571429,0.6,1,90
3066,886,2,2015-09-01,0.7222222220000001,0.9,210,30
3067,886,3,2016-09-01,0.548387097,0.9,210,30
3068,886,4,2017-11-01,0.33,0.9,210,30
3069,887,1,2014-09-01,0.727272727,0.6,1,90
3070,887,2,2015-09-01,0.894736842,0.9,210,30
3071,887,3,2016-09-01,0.688888889,0.9,210,30
3072,887,4,2017-11-01,0.33,0.9,210,30
3073,888,1,2014-09-01,0.851851852,0.6,1,90
3074,888,2,2015-09-01,0.896551724,0.9,210,30
3075,888,3,2016-09-01,0.851851852,0.9,210,30
3076,888,4,2017-11-01,0.33,0.9,210,30
3077,889,1,2014-09-01,0.8235294120000001,0.6,1,90
3078,889,2,2015-09-01,0.869565217,0.9,210,30
3079,889,3,2016-09-01,0.75,0.9,210,30
3080,889,4,2017-10-01,0.73,0.9,210,30
3081,890,1,2014-09-01,0.739130435,0.6,1,90
3082,890,2,2015-09-01,0.867924528,0.9,210,30
3083,890,3,2016-09-01,0.7551020409999999,0.9,210,30
3084,890,4,2017-10-01,0.73,0.9,210,30
3085,891,1,2014-09-01,0.705882353,0.6,1,90
3086,891,2,2015-09-01,0.7894736840000001,0.9,210,30
3087,891,3,2016-09-01,0.75,0.9,210,30
3088,891,4,2017-10-01,0.73,0.9,210,30
3089,892,1,2014-09-01,0.6133333329999999,0.6,1,90
3090,892,2,2015-09-01,0.7463414629999999,0.9,210,30
3091,892,3,2016-09-01,0.74137931,0.9,210,30
3092,892,4,2017-10-01,0.73,0.9,210,30
3093,893,1,2014-09-01,0.5471698110000001,0.6,1,90
3094,893,2,2015-09-01,0.795774648,0.9,210,30
3095,893,3,2016-09-01,0.7190082640000001,0.9,210,30
3096,893,4,2017-10-01,0.73,0.9,210,30
3097,894,1,2014-09-01,0.5,0.6,1,90
3098,894,2,2015-09-01,1.0,0.9,210,30
3099,894,3,2016-09-01,1.0,0.9,210,30
3100,894,4,2017-10-01,0.73,0.9,210,30
3101,895,1,2014-09-01,0.0,0.6,1,90
3102,895,2,2015-09-01,0.0,0.9,210,30
3103,895,3,2016-09-01,1.0,0.9,210,30
3104,895,4,2017-10-01,0.73,0.9,210,30
3105,896,1,2014-09-01,0.0,0.6,1,90
3106,896,2,2015-09-01,1.0,0.9,210,30
3107,896,3,2016-09-01,0.833333333,0.9,210,30
3108,896,4,2017-10-01,0.73,0.9,210,30
3109,897,1,2014-09-01,0.0,0.6,1,90
3110,897,2,2015-09-01,0.75,0.9,210,30
3111,897,3,2016-09-01,0.333333333,0.9,210,30
3112,897,4,2017-10-01,0.73,0.9,210,30
3113,898,1,2014-09-01,0.4,0.6,1,90
3114,898,2,2015-09-01,0.578947368,0.9,210,30
3115,898,3,2016-09-01,0.571428571,0.9,210,30
3116,898,4,2017-10-01,0.73,0.9,210,30
3117,899,1,2014-09-01,0.666666667,0.6,1,90
3118,899,2,2015-09-01,1.0,0.9,210,30
3119,899,3,2016-09-01,1.0,0.9,210,30
3120,899,4,2017-10-01,0.73,0.9,210,30
3121,900,1,2014-09-01,0.28571428600000004,0.6,1,90
3122,900,2,2015-09-01,0.736842105,0.9,210,30
3123,900,3,2016-09-01,0.35714285700000004,0.9,210,30
3124,900,4,2017-10-01,0.73,0.9,210,30
3125,901,1,2014-09-01,0.666666667,0.6,1,90
3126,901,2,2015-09-01,0.666666667,0.9,210,30
3127,901,3,2016-09-01,0.5,0.9,210,30
3128,901,4,2017-10-01,0.73,0.9,210,30
3129,902,1,2014-09-01,1.0,0.6,1,90
3130,902,2,2015-09-01,1.0,0.9,210,30
3131,902,3,2016-09-01,0.5,0.9,210,30
3132,902,4,2017-10-01,0.73,0.9,210,30
3133,903,1,2014-09-01,0.0,0.6,1,90
3134,903,2,2015-09-01,0.333333333,0.9,210,30
3135,903,3,2016-09-01,0.333333333,0.9,210,30
3136,903,4,2017-10-01,0.73,0.9,210,30
3137,904,1,2014-09-01,0.0,0.6,1,90
3138,904,2,2015-09-01,0.75,0.9,210,30
3139,904,3,2016-09-01,0.5,0.9,210,30
3140,904,4,2017-10-01,0.73,0.9,210,30
3141,905,1,2014-09-01,0.4,0.6,1,90
3142,905,2,2015-09-01,0.8,0.9,210,30
3143,905,3,2016-09-01,1.0,0.9,210,30
3144,905,4,2017-10-01,0.73,0.9,210,30
3145,906,1,2014-09-01,0.0,0.6,1,90
3146,906,2,2015-09-01,0.5,0.9,210,30
3147,906,3,2016-09-01,0.857142857,0.9,210,30
3148,906,4,2017-10-01,0.73,0.9,210,30
3149,907,1,2014-09-01,0.25,0.6,1,90
3150,907,2,2015-09-01,1.0,0.9,210,30
3151,907,3,2016-09-01,0.75,0.9,210,30
3152,907,4,2017-10-01,0.73,0.9,210,30
3153,908,1,2014-09-01,0.0,0.6,1,90
3154,908,2,2015-09-01,0.0,0.9,210,30
3155,908,3,2016-09-01,1.0,0.9,210,30
3156,908,4,2017-10-01,0.73,0.9,210,30
3157,909,1,2014-09-01,1.0,0.6,1,90
3158,909,2,2015-09-01,1.0,0.9,210,30
3159,909,3,2016-09-01,1.0,0.9,210,30
3160,909,4,2017-10-01,0.73,0.9,210,30
3161,910,1,2014-09-01,0.5,0.6,1,90
3162,910,2,2015-09-01,1.0,0.9,210,30
3163,910,3,2016-09-01,0.666666667,0.9,210,30
3164,910,4,2017-10-01,0.73,0.9,210,30
3165,911,1,2014-09-01,1.0,0.6,1,90
3166,911,2,2015-09-01,0.833333333,0.9,210,30
3167,911,3,2016-09-01,0.625,0.9,210,30
3168,911,4,2017-10-01,0.73,0.9,210,30
3169,912,1,2016-09-01,0.0,0.9,210,30
3170,912,2,2017-10-01,0.73,0.9,210,30
3171,914,1,2014-09-01,1.0,0.6,1,90
3172,914,2,2015-09-01,1.0,0.9,210,30
3173,914,3,2016-09-01,0.0,0.9,210,30
3174,914,4,2017-10-01,0.73,0.9,210,30
3175,915,1,2016-09-01,1.0,0.9,210,30
3176,915,2,2017-10-01,0.73,0.9,210,30
3177,916,1,2014-09-01,1.0,0.6,1,90
