,event,fulldate,cov_all,grid_cell
2862,3,2016-12-07,0.43975903614457795,748
2863,4,2017-01-23,0.41566265060241,748
2864,1,2015-11-12,0.5070422535211271,749
2865,2,2016-01-21,0.436619718309859,749
2866,3,2016-12-07,0.394366197183099,749
2867,4,2017-01-24,0.408450704225352,749
2868,1,2015-11-18,0.0,750
2869,2,2016-01-26,0.0,750
2870,3,2016-12-03,0.857142857142857,750
2871,4,2017-01-20,0.14285714285714302,750
2872,1,2015-11-20,0.3921568627450979,751
2873,2,2016-01-19,0.294117647058824,751
2874,3,2016-12-14,0.3725490196078429,751
2875,4,2017-01-25,0.558823529411765,751
2876,1,2015-11-10,0.30172413793103403,752
2877,2,2016-01-19,0.18103448275862102,752
2878,3,2016-12-14,0.37931034482758597,752
2879,4,2017-01-26,0.422413793103448,752
2880,1,2015-11-12,0.375886524822695,753
2881,2,2016-01-29,0.33333333333333304,753
2882,3,2016-12-14,0.382978723404255,753
2883,4,2017-01-25,0.439716312056738,753
2884,1,2015-11-11,0.409302325581395,754
2885,2,2016-01-20,0.176744186046512,754
2886,3,2016-12-05,0.41860465116279105,754
2887,4,2017-01-18,0.288372093023256,754
2888,1,2015-11-11,0.5333333333333329,755
2889,2,2016-01-20,0.314285714285714,755
2890,3,2016-12-05,0.523809523809524,755
2891,4,2017-01-17,0.44761904761904797,755
2892,1,2015-11-10,0.41401273885350304,756
2893,2,2016-01-22,0.40127388535031805,756
2894,3,2016-12-14,0.464968152866242,756
2895,4,2017-01-25,0.464968152866242,756
2896,1,2015-11-10,0.419354838709677,757
2897,2,2016-01-22,0.45161290322580605,757
2898,3,2016-12-14,0.435483870967742,757
2899,4,2017-01-26,0.403225806451613,757
2900,1,2015-11-23,0.0,758
2901,2,2016-01-19,0.8,758
2902,3,2016-12-15,0.9,758
2903,4,2017-01-26,0.5,758
2904,1,2015-11-23,0.0625,759
2905,2,2016-01-30,0.1875,759
2906,3,2016-12-20,0.25,759
2907,4,2017-01-25,0.125,759
2908,1,2015-11-16,0.14285714285714302,760
2909,2,2016-01-26,0.0,760
2910,3,2016-12-07,0.42857142857142894,760
2911,4,2017-02-01,0.42857142857142894,760
2912,1,2015-11-17,0.40625,761
2913,2,2016-01-19,0.15625,761
2914,3,2016-12-07,0.34375,761
2915,4,2017-01-21,0.375,761
2916,1,2015-11-18,0.0,762
2917,2,2016-01-26,0.0,762
2918,3,2016-12-16,0.625,762
2919,4,2017-01-19,0.125,762
2920,1,2015-11-12,0.5533980582524269,763
2921,2,2016-01-29,0.11650485436893199,763
2922,3,2016-12-07,0.37864077669902896,763
2923,4,2017-01-31,0.281553398058252,763
2924,1,2015-11-24,0.36440677966101703,764
2925,2,2016-01-29,0.110169491525424,764
2926,3,2016-12-07,0.37288135593220295,764
2927,4,2017-01-24,0.338983050847458,764
2928,1,2015-11-12,0.1,765
2929,2,2016-01-21,0.5333333333333329,765
2930,3,2016-12-02,0.666666666666667,765
2931,4,2017-01-20,0.766666666666667,765
2932,1,2015-11-12,0.47945205479452097,766
2933,2,2016-01-21,0.301369863013699,766
2934,3,2016-12-02,0.410958904109589,766
2935,4,2017-01-19,0.32876712328767105,766
2936,1,2015-11-12,0.45161290322580605,767
2937,2,2016-01-21,0.32597623089983,767
2938,3,2016-12-05,0.390492359932088,767
2939,4,2017-01-17,0.45670628183361606,767
2940,1,2015-11-12,0.45454545454545503,768
2941,2,2016-01-21,0.36363636363636404,768
2942,3,2016-12-10,0.15151515151515196,768
2943,4,2017-01-24,0.484848484848485,768
2944,1,2015-11-10,0.451048951048951,769
2945,2,2016-01-19,0.293706293706294,769
2946,3,2016-12-14,0.370629370629371,769
2947,4,2017-01-25,0.36013986013986,769
2948,1,2015-11-10,0.45361875637105,770
2949,2,2016-01-19,0.27217125382263,770
2950,3,2016-12-14,0.359836901121305,770
2951,4,2017-01-26,0.406727828746177,770
2952,1,2015-11-10,0.457540263543192,771
2953,2,2016-01-19,0.263543191800878,771
2954,3,2016-12-14,0.33748169838945796,771
2955,4,2017-01-25,0.34407027818448,771
2956,1,2015-11-09,0.37442922374429205,772
2957,2,2016-01-18,0.264840182648402,772
2958,3,2016-12-12,0.37442922374429205,772
2959,4,2017-01-24,0.401826484018265,772
2960,1,2015-11-18,0.0,773
2961,2,2016-01-26,1.0,773
2962,3,2016-12-13,0.5,773
2963,4,2017-01-25,0.0,773
2964,1,2015-11-18,0.0,774
2965,2,2016-01-30,0.5,774
2966,3,2016-12-07,0.0,774
2967,4,2017-01-25,0.5,774
2968,1,2015-11-16,0.6,775
2969,2,2016-01-26,0.0,775
2970,3,2016-12-07,0.0,775
2971,4,2017-01-25,0.0,775
2972,1,2015-11-16,0.35,776
2973,2,2016-01-25,0.25,776
2974,3,2016-12-20,0.45,776
2975,4,2017-02-08,0.05,776
2976,1,2015-11-16,0.46969696969697,777
2977,2,2016-01-25,0.287878787878788,777
2978,3,2016-12-07,0.37878787878787895,777
2979,4,2017-01-21,0.46969696969697,777
2980,1,2015-11-18,0.0,778
2981,2,2016-01-26,0.0,778
2982,3,2016-12-07,0.5,778
2983,4,2017-02-01,1.0,778
2984,1,2015-11-17,0.42857142857142894,779
2985,2,2016-01-25,0.28571428571428603,779
2986,3,2016-12-10,0.3571428571428571,779
2987,4,2017-01-20,0.42857142857142894,779
2988,1,2015-11-18,0.0,780
2989,2,2016-01-26,0.0,780
2990,3,2016-12-10,0.33333333333333304,780
2991,4,2017-01-25,0.0,780
2992,1,2015-11-16,0.11764705882352902,781
2993,2,2016-01-26,0.0,781
2994,3,2016-12-17,0.529411764705882,781
2995,4,2017-01-21,0.47058823529411803,781
2996,1,2015-11-12,0.0833333333333333,782
2997,2,2016-01-26,0.0,782
2998,3,2016-12-17,0.166666666666667,782
2999,4,2017-01-20,0.4166666666666671,782
3000,1,2015-11-18,0.0909090909090909,783
3001,2,2016-01-26,0.0,783
3002,3,2016-12-07,0.0909090909090909,783
3003,4,2017-01-24,0.18181818181818202,783
3004,1,2015-11-12,0.40625,784
3005,2,2016-01-21,0.3125,784
3006,3,2016-12-03,0.3625,784
3007,4,2017-01-19,0.26875,784
3008,1,2015-11-12,0.157894736842105,785
3009,2,2016-01-21,0.0,785
3010,3,2016-12-03,0.29824561403508804,785
3011,4,2017-01-19,0.175438596491228,785
3012,1,2015-11-24,0.27891156462585,786
3013,2,2016-01-21,0.156462585034014,786
3014,3,2016-12-02,0.36734693877551006,786
3015,4,2017-01-20,0.27891156462585,786
3016,1,2015-11-12,0.41758241758241793,787
3017,2,2016-01-21,0.28571428571428603,787
3018,3,2016-12-02,0.47252747252747296,787
3019,4,2017-01-20,0.49450549450549497,787
3020,1,2015-11-12,0.29032258064516103,788
3021,2,2016-01-21,0.301075268817204,788
3022,3,2016-12-02,0.48387096774193505,788
3023,4,2017-01-20,0.48387096774193505,788
3024,1,2015-11-10,0.4141689373297,789
3025,2,2016-01-18,0.196185286103542,789
3026,3,2016-12-13,0.204359673024523,789
3027,4,2017-01-26,0.37602179836512295,789
3028,1,2015-11-10,0.491383437051221,790
3029,2,2016-01-19,0.21637146960268103,790
3030,3,2016-12-13,0.264480612733365,790
3031,4,2017-01-24,0.336045955002393,790
3032,1,2015-11-09,0.42667299477930704,791
3033,2,2016-01-19,0.256763170384433,791
3034,3,2016-12-12,0.32842904603701895,791
3035,4,2017-01-24,0.338870431893688,791
3036,1,2015-11-13,0.406214039125432,792
3037,2,2016-01-22,0.26006904487917104,792
3038,3,2016-12-12,0.33026467203682397,792
3039,4,2017-01-23,0.315304948216341,792
3040,1,2015-11-10,0.49295774647887297,793
3041,2,2016-01-19,0.35211267605633795,793
3042,3,2016-12-20,0.119718309859155,793
3043,4,2017-01-25,0.30281690140845097,793
3044,1,2015-11-10,0.8461538461538459,794
3045,2,2016-01-19,0.46153846153846206,794
3046,3,2016-12-13,0.0769230769230769,794
3047,4,2017-01-25,0.307692307692308,794
3048,1,2015-11-10,0.153846153846154,795
3049,2,2016-02-04,0.153846153846154,795
3050,3,2016-12-15,0.384615384615385,795
3051,4,2017-01-25,0.384615384615385,795
3052,1,2015-11-18,0.0,796
3053,2,2016-01-26,0.0,796
3054,3,2016-12-07,0.0,796
3055,4,2017-01-25,0.33333333333333304,796
3056,1,2015-11-23,1.0,797
3057,2,2016-01-26,0.0,797
3058,3,2016-12-07,0.0,797
3059,4,2017-01-25,0.0,797
3060,1,2015-11-23,1.0,798
3061,2,2016-01-26,0.0,798
3062,3,2016-12-07,0.0,798
3063,4,2017-01-25,0.0,798
3064,1,2015-11-11,0.3928571428571429,799
3065,2,2016-01-30,0.5714285714285711,799
3066,3,2016-12-05,0.46428571428571397,799
3067,4,2017-01-25,0.14285714285714302,799
3068,1,2015-11-18,0.0,800
3069,2,2016-01-26,0.0,800
3070,3,2016-12-07,0.0,800
3071,4,2017-01-26,0.5714285714285711,800
3072,1,2015-11-16,0.34375,801
3073,2,2016-01-25,0.1875,801
3074,3,2016-12-07,0.3125,801
3075,4,2017-02-01,0.46875,801
3076,1,2015-11-17,0.46153846153846206,802
3077,2,2016-01-26,0.0,802
3078,3,2016-12-07,0.0,802
3079,4,2017-02-06,0.538461538461538,802
3080,1,2015-11-16,0.14285714285714302,803
3081,2,2016-01-26,0.14285714285714302,803
3082,3,2016-12-07,0.5714285714285711,803
3083,4,2017-01-25,0.0,803
3084,1,2015-11-16,0.3571428571428571,804
3085,2,2016-01-26,0.25,804
3086,3,2016-12-08,0.3928571428571429,804
3087,4,2017-01-21,0.0714285714285714,804
3088,1,2015-11-17,0.188679245283019,805
3089,2,2016-01-25,0.0754716981132075,805
3090,3,2016-12-07,0.169811320754717,805
3091,4,2017-01-20,0.339622641509434,805
3092,1,2015-11-25,1.0,806
3093,2,2016-01-26,0.0,806
3094,3,2016-12-07,0.0,806
3095,4,2017-01-25,0.0,806
3096,1,2015-11-18,0.125,807
3097,2,2016-01-26,0.0,807
3098,3,2016-12-06,0.25,807
3099,4,2017-01-21,0.25,807
3100,1,2015-11-17,0.340909090909091,808
3101,2,2016-02-02,0.11363636363636401,808
3102,3,2016-12-06,0.409090909090909,808
3103,4,2017-01-21,0.545454545454545,808
3104,1,2015-11-24,0.0714285714285714,809
3105,2,2016-01-21,0.214285714285714,809
3106,3,2016-12-20,0.214285714285714,809
3107,4,2017-01-21,0.28571428571428603,809
3108,1,2015-11-18,0.384615384615385,810
3109,2,2016-01-26,0.0,810
3110,3,2016-12-03,0.615384615384615,810
3111,4,2017-01-25,0.0,810
3112,1,2015-11-24,0.538461538461538,811
3113,2,2016-01-21,0.538461538461538,811
3114,3,2016-12-02,0.615384615384615,811
3115,4,2017-01-20,0.6923076923076921,811
3116,1,2015-11-12,1.0,812
3117,2,2016-01-26,0.0,812
3118,3,2016-12-07,0.0,812
3119,4,2017-01-25,0.0,812
3120,1,2015-11-12,0.447368421052632,813
3121,2,2016-02-01,0.263157894736842,813
3122,3,2016-12-03,0.263157894736842,813
3123,4,2017-01-26,0.34210526315789497,813
3124,1,2015-11-12,0.40566037735849103,814
3125,2,2016-01-21,0.290094339622642,814
3126,3,2016-12-03,0.39386792452830205,814
3127,4,2017-01-21,0.476415094339623,814
3128,1,2015-11-24,0.3571428571428571,815
3129,2,2016-01-21,0.330357142857143,815
3130,3,2016-12-03,0.34821428571428603,815
3131,4,2017-01-21,0.49553571428571397,815
3132,1,2015-11-10,0.421216407355021,816
3133,2,2016-01-19,0.23988684582744,816
3134,3,2016-12-14,0.32107496463932106,816
3135,4,2017-01-25,0.327864214992928,816
3136,1,2015-11-09,0.441919191919192,817
3137,2,2016-01-22,0.297348484848485,817
3138,3,2016-12-12,0.334280303030303,817
3139,4,2017-01-23,0.334280303030303,817
3140,1,2015-11-09,0.471285323609845,818
3141,2,2016-01-22,0.26344576116681895,818
3142,3,2016-12-12,0.31631722880583396,818
3143,4,2017-01-24,0.397447584320875,818
3144,1,2015-11-10,0.392694063926941,819
3145,2,2016-01-19,0.360730593607306,819
3146,3,2016-12-13,0.392694063926941,819
3147,4,2017-01-25,0.45662100456620996,819
3148,1,2015-11-10,0.5544554455445551,820
3149,2,2016-02-01,0.376237623762376,820
3150,3,2016-12-13,0.30693069306930704,820
3151,4,2017-01-25,0.35643564356435603,820
3152,1,2015-11-23,0.75,821
3153,2,2016-02-04,0.4166666666666671,821
3154,3,2016-12-15,0.833333333333333,821
3155,4,2017-01-25,0.5,821
3156,1,2015-11-18,0.75,822
3157,2,2016-01-22,0.5,822
3158,3,2016-12-10,0.75,822
3159,4,2017-01-31,0.5,822
3160,1,2015-11-12,0.45,823
3161,2,2016-01-22,0.5,823
3162,3,2016-12-20,0.35,823
3163,4,2017-01-31,0.2,823
3164,1,2015-11-11,0.538461538461538,824
3165,2,2016-01-30,0.179487179487179,824
3166,3,2016-12-05,0.25641025641025605,824
3167,4,2017-01-31,0.23076923076923103,824
3168,1,2015-11-11,0.75,825
3169,2,2016-01-30,0.25,825
3170,3,2016-12-05,0.75,825
3171,4,2017-01-25,0.0,825
3172,1,2015-11-16,0.526315789473684,826
3173,2,2016-01-26,0.421052631578947,826
3174,3,2016-12-17,0.47368421052631604,826
3175,4,2017-02-08,0.157894736842105,826
3176,1,2015-11-16,0.8,827
3177,2,2016-01-26,0.4,827
3178,3,2016-12-17,0.4,827
3179,4,2017-01-25,0.0,827
3180,1,2015-11-18,0.0,828
3181,2,2016-01-26,0.0,828
3182,3,2016-12-10,0.0,828
3183,4,2017-01-25,0.0,828
3184,1,2015-11-18,0.0,829
3185,2,2016-01-26,0.0,829
3186,3,2016-12-07,0.33333333333333304,829
3187,4,2017-02-01,0.33333333333333304,829
3188,1,2015-11-17,0.666666666666667,831
3189,2,2016-01-26,0.5,831
3190,3,2016-12-07,0.0,831
3191,4,2017-01-25,0.0,831
3192,1,2015-11-17,0.393939393939394,832
3193,2,2016-01-25,0.393939393939394,832
3194,3,2016-12-07,0.212121212121212,832
3195,4,2017-01-20,0.272727272727273,832
3196,1,2015-11-25,0.289940828402367,833
3197,2,2016-01-25,0.0887573964497041,833
3198,3,2016-12-06,0.366863905325444,833
3199,4,2017-01-20,0.36094674556212997,833
3200,1,2015-11-18,0.111111111111111,834
3201,2,2016-01-25,0.111111111111111,834
3202,3,2016-12-06,0.444444444444444,834
3203,4,2017-01-20,0.37037037037037,834
3204,1,2015-11-24,0.25,836
3205,2,2016-01-21,0.125,836
3206,3,2016-12-02,0.5,836
3207,4,2017-01-21,0.25,836
3208,1,2015-11-18,0.33333333333333304,837
3209,2,2016-01-26,0.0,837
3210,3,2016-12-02,0.444444444444444,837
3211,4,2017-01-25,0.0,837
3212,1,2015-11-16,0.2,838
3213,2,2016-01-21,0.5,838
3214,3,2016-12-16,0.6,838
3215,4,2017-01-25,0.0,838
3216,1,2015-11-24,0.5,839
3217,2,2016-01-22,0.3571428571428571,839
3218,3,2016-12-06,0.6428571428571429,839
3219,4,2017-01-21,0.28571428571428603,839
3220,1,2015-11-24,0.35632183908046,840
3221,2,2016-01-21,0.195402298850575,840
3222,3,2016-12-03,0.32183908045977,840
3223,4,2017-01-21,0.22988505747126398,840
3224,1,2015-11-24,0.47619047619047605,841
3225,2,2016-01-21,0.33333333333333304,841
3226,3,2016-12-03,0.42857142857142894,841
3227,4,2017-01-21,0.547619047619048,841
3228,1,2015-11-24,0.4166666666666671,843
3229,2,2016-01-21,0.472222222222222,843
3230,3,2016-12-02,0.472222222222222,843
3231,4,2017-01-27,0.527777777777778,843
3232,1,2015-11-12,0.469387755102041,844
3233,2,2016-01-29,0.26530612244898005,844
3234,3,2016-12-16,0.326530612244898,844
3235,4,2017-01-20,0.38775510204081604,844
3236,1,2015-11-12,0.48936170212766,845
3237,2,2016-01-29,0.25531914893617,845
3238,3,2016-12-03,0.276595744680851,845
3239,4,2017-01-21,0.276595744680851,845
3240,1,2015-11-11,1.0,846
3241,2,2016-01-26,0.14285714285714302,846
3242,3,2016-12-02,1.0,846
3243,4,2017-01-20,1.0,846
3244,1,2015-11-12,0.354838709677419,847
3245,2,2016-02-02,0.193548387096774,847
3246,3,2016-12-02,0.338709677419355,847
3247,4,2017-01-20,0.266129032258065,847
3248,1,2015-11-12,0.41538461538461496,848
3249,2,2016-01-30,0.369230769230769,848
3250,3,2016-12-02,0.29230769230769205,848
3251,4,2017-01-21,0.384615384615385,848
3252,1,2015-11-12,0.31707317073170693,849
3253,2,2016-02-02,0.17073170731707302,849
3254,3,2016-12-03,0.21951219512195103,849
3255,4,2017-01-21,0.292682926829268,849
3256,1,2015-11-12,0.4052083333333329,850
3257,2,2016-01-21,0.282291666666667,850
3258,3,2016-12-03,0.43958333333333294,850
3259,4,2017-01-20,0.421875,850
3260,1,2015-11-14,0.44289693593314794,851
3261,2,2016-01-23,0.29805013927576596,851
3262,3,2016-12-03,0.362116991643454,851
3263,4,2017-01-21,0.373259052924791,851
3264,1,2015-11-10,0.43195020746887997,852
3265,2,2016-01-19,0.277593360995851,852
3266,3,2016-12-14,0.33900414937759304,852
3267,4,2017-01-25,0.32863070539419104,852
3268,1,2015-11-10,0.4158474828716121,853
3269,2,2016-01-19,0.288650580875782,853
3270,3,2016-12-13,0.34226988382484397,853
3271,4,2017-01-25,0.355376824545725,853
3272,1,2015-11-11,0.41038062283737,854
3273,2,2016-01-22,0.29550173010380604,854
3274,3,2016-12-12,0.413840830449827,854
3275,4,2017-01-23,0.401384083044983,854
3276,1,2015-11-11,0.342383107088989,855
3277,2,2016-01-23,0.22473604826545998,855
3278,3,2016-12-03,0.34841628959276,855
3279,4,2017-01-24,0.33936651583710403,855
3280,1,2015-11-10,0.451219512195122,856
3281,2,2016-02-01,0.17682926829268303,856
3282,3,2016-12-13,0.323170731707317,856
3283,4,2017-01-25,0.310975609756098,856
3284,1,2015-11-11,0.5428571428571429,857
3285,2,2016-02-01,0.2,857
3286,3,2016-12-07,0.0,857
3287,4,2017-01-25,0.0,857
3288,1,2015-11-11,0.422535211267606,858
3289,2,2016-01-22,0.22535211267605604,858
3290,3,2016-12-05,0.38028169014084495,858
3291,4,2017-01-31,0.0985915492957746,858
3292,1,2015-11-11,0.508474576271186,859
3293,2,2016-01-30,0.474576271186441,859
3294,3,2016-12-05,0.457627118644068,859
3295,4,2017-01-31,0.610169491525424,859
3296,1,2015-11-11,0.3,860
3297,2,2016-01-20,0.3,860
3298,3,2016-12-07,0.0,860
3299,4,2017-01-25,0.0,860
3300,1,2015-11-18,0.222222222222222,861
3301,2,2016-01-30,0.111111111111111,861
3302,3,2016-12-10,0.555555555555556,861
3303,4,2017-01-25,0.0,861
3304,1,2015-11-18,1.0,862
3305,2,2016-01-20,0.0,862
3306,3,2016-12-05,1.0,862
3307,4,2017-01-25,0.0,862
3308,1,2015-11-16,0.578947368421053,863
3309,2,2016-01-26,0.421052631578947,863
3310,3,2016-12-16,0.0526315789473684,863
3311,4,2017-01-19,0.578947368421053,863
3312,1,2015-11-18,0.0,864
3313,2,2016-01-26,0.0,864
3314,3,2016-12-06,1.0,864
3315,4,2017-02-06,0.2,864
3316,1,2015-11-16,0.5,865
3317,2,2016-01-25,0.33333333333333304,865
3318,3,2016-12-10,0.666666666666667,865
3319,4,2017-01-18,0.166666666666667,865
3320,1,2015-11-16,0.172413793103448,866
3321,2,2016-01-25,0.27586206896551696,866
3322,3,2016-12-06,0.5517241379310339,866
3323,4,2017-01-21,0.517241379310345,866
3324,1,2015-11-16,0.25,867
3325,2,2016-01-26,0.0,867
3326,3,2016-12-06,0.5,867
3327,4,2017-01-20,0.25,867
3328,1,2015-11-16,0.375,868
3329,2,2016-01-26,0.0,868
3330,3,2016-12-07,0.33333333333333304,868
3331,4,2017-01-20,0.208333333333333,868
3332,1,2015-11-18,0.153846153846154,869
3333,2,2016-01-26,0.0,869
3334,3,2016-12-06,0.384615384615385,869
3335,4,2017-01-20,0.23076923076923103,869
3336,1,2015-11-16,0.28,870
3337,2,2016-01-25,0.44,870
3338,3,2016-12-06,0.52,870
3339,4,2017-01-19,0.04,870
3340,1,2015-11-18,0.0,871
3341,2,2016-01-25,0.5,871
3342,3,2016-12-06,0.5,871
3343,4,2017-01-25,0.0,871
3344,1,2015-11-18,0.0,872
3345,2,2016-01-26,0.0,872
3346,3,2016-12-08,1.0,872
3347,4,2017-01-25,0.0,872
3348,1,2015-11-18,0.0,873
3349,2,2016-01-26,0.0,873
3350,3,2016-12-07,0.0,873
3351,4,2017-01-25,0.0,873
3352,1,2015-11-17,0.294117647058824,874
3353,2,2016-01-26,0.0,874
3354,3,2016-12-07,0.17647058823529396,874
3355,4,2017-02-01,0.17647058823529396,874
3356,1,2015-11-18,0.0,875
3357,2,2016-01-26,0.0,875
3358,3,2016-12-07,1.0,875
3359,4,2017-01-25,0.0,875
3360,1,2015-11-18,0.857142857142857,876
3361,2,2016-01-26,0.523809523809524,876
3362,3,2016-12-08,0.0476190476190476,876
3363,4,2017-01-25,0.0,876
3364,1,2015-11-19,0.42857142857142894,877
3365,2,2016-01-26,0.11688311688311699,877
3366,3,2016-12-08,0.28571428571428603,877
3367,4,2017-02-08,0.415584415584416,877
3368,1,2015-11-22,0.35897435897435903,878
3369,2,2016-01-27,0.384615384615385,878
3370,3,2016-12-08,0.538461538461538,878
3371,4,2017-01-30,0.564102564102564,878
3372,1,2015-11-18,0.65,879
3373,2,2016-01-27,0.25,879
3374,3,2016-12-08,0.4,879
3375,4,2017-02-06,0.4166666666666671,879
3376,1,2015-11-18,0.2,880
3377,2,2016-01-21,0.2,880
3378,3,2016-12-16,0.46666666666666706,880
3379,4,2017-01-21,0.0666666666666667,880
3380,1,2015-11-18,0.666666666666667,881
3381,2,2016-01-21,0.33333333333333304,881
3382,3,2016-12-02,0.5,881
3383,4,2017-01-21,0.166666666666667,881
3384,1,2015-11-24,0.222222222222222,882
3385,2,2016-02-02,0.0,882
3386,3,2016-12-17,0.8888888888888891,882
3387,4,2017-01-25,0.0,882
3388,1,2015-11-24,0.25,883
3389,2,2016-01-21,0.0,883
3390,3,2016-12-03,0.5,883
3391,4,2017-01-21,0.25,883
3392,1,2015-11-18,0.576923076923077,884
3393,2,2016-02-02,0.23076923076923103,884
3394,3,2016-12-17,0.153846153846154,884
3395,4,2017-02-09,0.307692307692308,884
3396,1,2015-11-12,0.33333333333333304,885
3397,2,2016-02-02,0.133333333333333,885
3398,3,2016-12-03,0.2,885
3399,4,2017-02-07,0.133333333333333,885
3400,1,2015-11-12,0.563218390804598,886
3401,2,2016-01-23,0.36781609195402293,886
3402,3,2016-12-03,0.385057471264368,886
3403,4,2017-01-20,0.385057471264368,886
3404,1,2015-11-12,0.33076923076923104,887
3405,2,2016-01-21,0.27692307692307694,887
3406,3,2016-12-03,0.426923076923077,887
3407,4,2017-01-20,0.4,887
3408,1,2015-11-24,0.38926174496644295,888
3409,2,2016-01-20,0.21476510067114105,888
3410,3,2016-12-02,0.34228187919463104,888
3411,4,2017-01-20,0.36241610738255003,888
3412,1,2015-11-11,0.41216216216216206,889
3413,2,2016-01-20,0.27027027027027,889
3414,3,2016-12-03,0.364864864864865,889
3415,4,2017-01-21,0.364864864864865,889
3416,1,2015-11-12,0.5254237288135589,890
3417,2,2016-01-20,0.305084745762712,890
3418,3,2016-12-02,0.467796610169492,890
3419,4,2017-01-21,0.396610169491525,890
3420,1,2015-11-11,0.46666666666666706,891
3421,2,2016-01-20,0.276190476190476,891
3422,3,2016-12-02,0.438095238095238,891
3423,4,2017-01-21,0.361904761904762,891
3424,1,2015-11-11,0.44023569023569004,892
3425,2,2016-01-20,0.278619528619529,892
3426,3,2016-12-03,0.407407407407407,892
3427,4,2017-01-20,0.41414141414141403,892
3428,1,2015-11-11,0.49889135254988903,893
3429,2,2016-01-20,0.297117516629712,893
3430,3,2016-12-03,0.391352549889135,893
3431,4,2017-01-20,0.365853658536585,893
3432,1,2015-11-10,0.36,894
3433,2,2016-01-19,0.6,894
3434,3,2016-12-14,0.64,894
3435,4,2017-01-25,0.72,894
3436,1,2015-11-26,0.0,895
3437,2,2016-01-26,0.1,895
3438,3,2016-12-14,0.2,895
3439,4,2017-01-21,0.3,895
3440,1,2015-11-14,0.155555555555556,896
3441,2,2016-01-20,0.0444444444444444,896
3442,3,2016-12-03,0.5111111111111111,896
3443,4,2017-01-17,0.422222222222222,896
3444,1,2015-11-11,0.24,897
3445,2,2016-01-30,0.36,897
3446,3,2016-12-10,0.6,897
3447,4,2017-01-21,0.28,897
3448,1,2015-11-11,0.34482758620689696,898
3449,2,2016-01-21,0.25,898
3450,3,2016-12-10,0.26724137931034503,898
3451,4,2017-01-18,0.224137931034483,898
3452,1,2015-11-11,0.36111111111111105,899
3453,2,2016-01-20,0.4166666666666671,899
3454,3,2016-12-10,0.19444444444444395,899
3455,4,2017-01-18,0.222222222222222,899
3456,1,2015-11-20,0.37974683544303794,900
3457,2,2016-01-29,0.37974683544303794,900
3458,3,2016-12-14,0.45569620253164594,900
3459,4,2017-01-28,0.518987341772152,900
3460,1,2015-11-14,0.5135135135135129,901
3461,2,2016-01-30,0.189189189189189,901
3462,3,2016-12-14,0.432432432432432,901
3463,4,2017-01-28,0.351351351351351,901
3464,1,2015-11-11,0.33333333333333304,902
3465,2,2016-01-20,0.29166666666666696,902
3466,3,2016-12-10,0.29166666666666696,902
3467,4,2017-01-28,0.166666666666667,902
3468,1,2015-11-11,0.214285714285714,903
3469,2,2016-01-20,0.14285714285714302,903
3470,3,2016-12-10,0.0714285714285714,903
3471,4,2017-01-24,0.14285714285714302,903
3472,1,2015-11-11,0.33333333333333304,904
3473,2,2016-01-26,0.0,904
3474,3,2016-12-05,0.33333333333333304,904
3475,4,2017-02-07,0.166666666666667,904
3476,1,2015-11-16,0.3571428571428571,905
3477,2,2016-01-25,0.0952380952380952,905
3478,3,2016-12-06,0.30952380952381,905
3479,4,2017-01-19,0.23809523809523803,905
3480,1,2015-11-16,0.025,906
3481,2,2016-01-26,0.0,906
3482,3,2016-12-06,0.525,906
3483,4,2017-01-19,0.425,906
3484,1,2015-11-16,0.681818181818182,907
3485,2,2016-01-25,0.545454545454545,907
3486,3,2016-12-07,0.5,907
3487,4,2017-02-06,0.6363636363636359,907
3488,1,2015-11-16,0.33333333333333304,908
3489,2,2016-01-26,0.0,908
3490,3,2016-12-06,0.33333333333333304,908
3491,4,2017-02-06,0.33333333333333304,908
3492,1,2015-11-16,0.47368421052631604,909
3493,2,2016-01-25,0.21052631578947398,909
3494,3,2016-12-10,0.47368421052631604,909
3495,4,2017-01-21,0.368421052631579,909
3496,1,2015-11-16,0.157894736842105,910
3497,2,2016-01-25,0.228070175438596,910
3498,3,2016-12-07,0.43859649122807004,910
3499,4,2017-02-06,0.40350877192982504,910
3500,1,2015-11-16,0.43859649122807004,911
3501,2,2016-01-25,0.228070175438596,911
3502,3,2016-12-06,0.508771929824561,911
3503,4,2017-01-20,0.228070175438596,911
3504,1,2015-11-18,0.0,912
3505,2,2016-01-26,0.0,912
3506,3,2016-12-07,0.0,912
3507,4,2017-01-20,0.5714285714285711,912
3508,1,2015-11-18,0.0,913
3509,2,2016-01-26,0.0,913
3510,3,2016-12-07,0.0,913
3511,4,2017-01-25,0.0,913
3512,1,2015-11-16,0.5,914
3513,2,2016-01-26,0.0,914
3514,3,2016-12-07,0.125,914
3515,4,2017-01-25,0.0,914
3516,1,2015-11-18,0.0,915
3517,2,2016-01-26,0.0,915
3518,3,2016-12-08,0.833333333333333,915
3519,4,2017-02-06,0.33333333333333304,915
3520,1,2015-11-25,1.0,916
3521,2,2016-01-26,0.5,916
3522,3,2016-12-07,0.0,916
3523,4,2017-01-25,0.0,916
3524,1,2015-11-17,0.40506329113923994,917
3525,2,2016-02-02,0.0506329113924051,917
3526,3,2016-12-06,0.278481012658228,917
3527,4,2017-01-20,0.45569620253164594,917
